Employee Code,Employee Name,Trade,Org,Qualification,Qualification Start,Expiration,Temp Disqualified,Qualification Desc,Class
ENG_M1_14,Employee ENG_M1_14,RT,ATR,CCTV.5.S,2025-05-26 00:00:00.0,2028-05-26 00:00:00.0,-,CCTV: Reactive - Skilled,SKILL
EMP_0021,Employee EMP_0021,EL,ATR,INFR.5.S,2025-05-21 00:00:00.0,2026-11-21 00:00:00.0,-,INFRERMAN: Reactive - Skilled,SKILL
ENG_A_09,Employee ENG_A_09,RT,ATR,APEX.1.S,2023-04-13 00:00:00.0,2033-04-13 00:00:00.0,-,APEX DROP: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_09,Employee ENG_A_09,RT,ATR,SPIN.1.S,2023-04-13 00:00:00.0,2033-04-13 00:00:00.0,-,SPINFIRE: General Ride/Attraction Operations - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,SWNG.5.S,2023-11-25 00:00:00.0,2026-11-25 00:00:00.0,-,SWINGSHIP: Reactive - Skilled,SKILL
ENG_E1_05,Employee ENG_E1_05,EL,ATR,SHFT.4.ME.OXY.S,2025-06-05 00:00:00.0,2026-06-05 00:00:00.0,-,SHADOWRIFT: Monthly Electrical Oxygen - Skilled,SKILL
ENG_E1_05,Employee ENG_E1_05,EL,ATR,BLTZ.4.ME.OXY.S,2023-12-15 00:00:00.0,2024-12-15 00:00:00.0,-,BLTZ: Monthly Electrical Oxygen - Skilled,SKILL
ENG_M2_15,Employee ENG_M2_15,RT,ATR,RUSH.2.DE.S,2025-08-21 00:00:00.0,2027-08-21 00:00:00.0,-,RUSH: Daily Electrical Ride - Skilled,SKILL
ENG_A_06,Employee ENG_A_06,RT,ATR,SPIN.4.MM.R.S,2023-04-22 00:00:00.0,2024-04-22 00:00:00.0,-,SPINFIRE: Monthly Mechnical Ride - Skilled,SKILL
ENG_E2_09,Employee ENG_E2_09,RT,ATR,RUSH.2.DM.S,2025-08-25 00:00:00.0,2027-08-25 00:00:00.0,-,RUSH: Daily Mechanical Ride - Skilled,SKILL
ENG_E2_09,Employee ENG_E2_09,RT,ATR,RUSH.2.DE.S,2025-08-25 00:00:00.0,2027-08-25 00:00:00.0,-,RUSH: Daily Electrical Ride - Skilled,SKILL
ENG_E2_03,Employee ENG_E2_03,RT,ATR,INFR.2.DM.STRC.S,2025-07-25 00:00:00.0,2026-07-25 00:00:00.0,-,INFRERMAN: Daily Mechanical Structure - Skilled,SKILL
ENG_A_11,Employee ENG_A_11,RT,ATR,APEX.2.DM.R.S,2025-08-08 00:00:00.0,2026-08-08 00:00:00.0,-,APEX DROP: Daily Mechanical Ride - Skilled,SKILL
ENG_A_11,Employee ENG_A_11,RT,ATR,APEX.2.DM.T.S,2025-08-06 00:00:00.0,2026-08-06 00:00:00.0,-,APEX DROP: Daily Mechanical Shuttle - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,BLTZ.3.WE.R.S,2025-08-07 00:00:00.0,2026-08-07 00:00:00.0,-,BLTZ: Weekly Electrical Ride - Skilled,SKILL
ENG_M2_08,Employee ENG_M2_08,RT,ATR,PITR.2.DM.S,2025-06-28 00:00:00.0,2028-06-28 00:00:00.0,-,PIRATE SPIN: Daily Mechanical Ride - Skilled,SKILL
ENG_E2_04,Employee ENG_E2_04,RT,ATR,INFR.3.2WM.T.S,2025-08-25 00:00:00.0,2026-08-25 00:00:00.0,-,INFRERMAN: 2 Weekly Mechanical Train - Skilled,SKILL
ENG_M1_16,Employee ENG_M1_16,RT,ATR,TWST.2.DM.T.S,2025-08-17 00:00:00.0,2026-08-17 00:00:00.0,-,TWISTER: Daily Mechanical Train - Skilled,SKILL
ENG_M2_09,Employee ENG_M2_09,RT,ATR,RPDS.5.S,2025-07-03 00:00:00.0,2027-07-03 00:00:00.0,-,RIVER RAPIDS: Reactive - Skilled,SKILL
ENG_M2_09,Employee ENG_M2_09,RT,ATR,RUSH.5.S,2025-01-09 00:00:00.0,2027-01-09 00:00:00.0,-,RUSH: Reactive - Skilled,SKILL
ENG_M1_11,Employee ENG_M1_11,RT,ATR,SHFT.3.WM.T.S,2025-08-22 00:00:00.0,2026-08-22 00:00:00.0,-,SHADOWRIFT: Weekly Mechanical Train  - Skilled,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,DEEP.E.1D.R.02,2025-08-09 00:00:00.0,2026-08-09 00:00:00.0,-,FURYSIS SUB TERRA: Electrical Ride Daily,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,DEEP.1.S,2023-04-19 00:00:00.0,2033-04-19 00:00:00.0,-,DESCENT: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,DEEP.2.DM.S,2025-08-09 00:00:00.0,2026-08-09 00:00:00.0,-,DESCENT: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,DEEP.3.WE.LBAR.S,2025-08-06 00:00:00.0,2026-08-06 00:00:00.0,-,FURYSIS DESCENT: Weekly Mechanical Lapbar-Skilled,SKILL
ENG_M1_16,Employee ENG_M1_16,RT,ATR,TWST.3.WM.GNTR.S,2022-11-03 00:00:00.0,2023-11-03 00:00:00.0,-,TWISTER: Weekly Mechanical Generator - Skilled,SKILL
ENG_M1_09,Employee ENG_M1_09,RT,ATR,BNCE.2.DM.S,2025-07-06 00:00:00.0,2028-07-06 00:00:00.0,-,Characters Bounce: Daily Mechanical Ride,SKILL
EMP_0012,Employee EMP_0012,RT,ATR,DEEP.6.AM.S,2024-04-24 00:00:00.0,2026-04-24 00:00:00.0,-,DESCENT: Annual Mechanical (Winter) Maintenance - Skilled,SKILL
EMP_0012,Employee EMP_0012,RT,ATR,AQUA.6.AM.T.S,2024-04-24 00:00:00.0,2027-04-24 00:00:00.0,-,AQUANAUTS: Annual Mechanical (Winter) Train Maintenance - Skilled,SKILL
ENG_M1_05,Employee ENG_M1_05,RT,ATR,APEX.6.AM.R.S,2024-04-28 00:00:00.0,2026-04-28 00:00:00.0,-,APEX DROP: Annual Mechanical (Winter) Ride Maintenance - Skilled,SKILL
EMP_0027,Employee EMP_0027,FT,ATR,WPARK.2.HOT,2025-08-26 00:00:00.0,2027-08-26 00:00:00.0,-,HOTEL TECHNICIAN: Waterpark Daily Checks - Skilled,SKILL
EMP_0028,Employee EMP_0028,FT,ATR,WPARK.2.HOT,2025-08-11 00:00:00.0,2027-08-11 00:00:00.0,-,HOTEL TECHNICIAN: Waterpark Daily Checks - Skilled,SKILL
EMP_0029,Employee EMP_0029,FT,ATR,WPARK.2.HOT,2025-08-03 00:00:00.0,2027-08-03 00:00:00.0,-,HOTEL TECHNICIAN: Waterpark Daily Checks - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,BLTZ.2.DE.R.S,2025-08-24 00:00:00.0,2026-08-24 00:00:00.0,-,BLTZ: Daily Electrical Ride - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,SHFT.2.DE.R.S,2025-08-24 00:00:00.0,2026-08-24 00:00:00.0,-,SHADOWRIFT: Daily Electrical Ride - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,AQUA.2.DE.R.S,2022-10-16 00:00:00.0,2023-10-16 00:00:00.0,+,AQUANAUTS: Daily Electrical Ride - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,AQUA.2.DE.T.S,2022-10-16 00:00:00.0,2023-10-16 00:00:00.0,+,AQUANAUTS: Daily Electrical Train - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,AQUA.3.WE.R.S,2022-08-20 00:00:00.0,2023-08-20 00:00:00.0,+,AQUANAUTS: Weekly Electrical Ride - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,AQUA.5.S,2022-10-26 00:00:00.0,2023-10-26 00:00:00.0,+,AQUANAUTS: Reactive - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,RACE.2.DE.S,2022-10-16 00:00:00.0,2023-10-16 00:00:00.0,+,RACEWAY: Daily Electrical Ride - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,RACE.5.S,2022-10-26 00:00:00.0,2023-10-26 00:00:00.0,+,RACEWAY: Reactive - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,CRSR.2.DE.S,2022-10-26 00:00:00.0,2023-10-26 00:00:00.0,+,CORSAIR: Daily Electrical - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,CRSR.2.DM.S,2022-10-26 00:00:00.0,2023-10-26 00:00:00.0,+,CORSAIR: Daily Mechanical - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,CRSR.5.S,2022-07-24 00:00:00.0,2023-07-24 00:00:00.0,+,CORSAIR: Reactive - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,RUSH.2.DE.S,2022-10-16 00:00:00.0,2023-10-16 00:00:00.0,+,RUSH: Daily Electrical Ride - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,RUSH.5.S,2022-10-01 00:00:00.0,2023-10-01 00:00:00.0,+,RUSH: Reactive - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,SWNG.2.DE.S,2022-10-27 00:00:00.0,2023-10-27 00:00:00.0,+,SWINGSHIP: Daily Electrical Ride - Skilled,SKILL
EMP_0030,Employee EMP_0030,EL,ATR,SWNG.5.S,2022-07-30 00:00:00.0,2023-07-30 00:00:00.0,+,SWINGSHIP: Reactive - Skilled,SKILL
EMP_0011,Employee EMP_0011,RT,ATR,TRNS.2.DM.R.S,2024-08-26 00:00:00.0,2026-08-26 00:00:00.0,-,TRNSRAIL: Daily Mechanical Ride - Skilled,SKILL
EMP_0011,Employee EMP_0011,RT,ATR,TRNS.2.DM.T.S,2024-10-11 00:00:00.0,2026-10-11 00:00:00.0,-,TRNSRAIL: Daily Mechanical Train - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,ATDG.2.DM.S,2024-06-11 00:00:00.0,2027-06-11 00:00:00.0,-,The Apex Thrill Park Dungeon: Daily Mechanical Ride - Skilled,SKILL
ENG_E2_08,Employee ENG_E2_08,RT,ATR,SWNG.2.DE.S,2025-08-25 00:00:00.0,2028-08-25 00:00:00.0,-,SWINGSHIP: Daily Electrical Ride - Skilled,SKILL
ENG_E2_07,Employee ENG_E2_07,RT,ATR,GLDE.5.S,2022-11-01 00:00:00.0,2024-05-01 00:00:00.0,-,GLDEIDE: Reactive - Skilled,SKILL
ENG_A_06,Employee ENG_A_06,RT,ATR,DRMS.5.S,2022-03-23 00:00:00.0,2025-03-23 00:00:00.0,-,DRMS: Reactive - Skilled,SKILL
ENG_M2_04,Employee ENG_M2_04,EL,ATR,INFR.5.S,2025-08-20 00:00:00.0,2027-02-20 00:00:00.0,-,INFRERMAN: Reactive - Skilled,SKILL
ENG_E2_04,Employee ENG_E2_04,RT,ATR,INFR.2.DM.R.S,2025-08-11 00:00:00.0,2026-08-11 00:00:00.0,-,INFRERMAN: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_14,Employee ENG_M1_14,RT,ATR,SPIN.1.S,2021-10-31 00:00:00.0,2031-10-31 00:00:00.0,-,SPINFIRE: General Ride/Attraction Operations - Skilled,SKILL
ENG_E1_04,Employee ENG_E1_04,EL,ATR,BLTZ.3.WE.R.S,2025-08-14 00:00:00.0,2026-08-14 00:00:00.0,-,BLTZ: Weekly Electrical Ride - Skilled,SKILL
EMP_0006,Employee EMP_0006,EL,ATR,BLTZ.3.WE.T.S,2024-09-07 00:00:00.0,2025-09-07 00:00:00.0,-,BLTZ: Weekly Electrical Train - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,RPDS.2.DM.B.S,2025-06-07 00:00:00.0,2027-06-07 00:00:00.0,-,RIVER RAPIDS: Daily Mechanical Boat - Skilled,SKILL
ENG_M1_08,Employee ENG_M1_08,RT,ATR,SPIN.2.DM.R.S,2025-08-24 00:00:00.0,2026-08-24 00:00:00.0,-,SPINFIRE: Daily Mechanical Ride - Skilled,SKILL
EMP_0017,Employee EMP_0017,EL,ATR,RUSH.2.DM.S,2023-06-10 00:00:00.0,2024-06-10 00:00:00.0,-,RUSH: Daily Mechanical Ride - Skilled,SKILL
EMP_0004,Employee EMP_0004,EL,ATR,FURY.5.S,2022-08-27 00:00:00.0,2024-02-27 00:00:00.0,-,FURYSIS: Reactive - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,ATDG.4.ME.S,2025-07-02 00:00:00.0,2028-07-02 00:00:00.0,-,The Apex Thrill Park Dungeon: Monthly Electrical Ride - Skilled,SKILL
EMP_0031,Employee EMP_0031,RT,ATR,SPIN.2.DM.C.S,2023-11-05 00:00:00.0,2024-11-05 00:00:00.0,-,SPINFIRE: Daily Mechanical Car - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,CHAS.4.ME.R.S,2025-05-01 00:00:00.0,2027-05-01 00:00:00.0,-,CHASSTA GRANNY THE RIDE: Monthly Electrical Ride - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,DRMS.5.S,2025-08-15 00:00:00.0,2028-08-15 00:00:00.0,-,DRMS: Reactive - Skilled,SKILL
ENG_A_01,Employee ENG_A_01,RT,ATR,SHFT.5.S,2023-10-18 00:00:00.0,2025-04-18 00:00:00.0,-,SHADOWRIFT: Reactive - Skilled,SKILL
EMP_0017,Employee EMP_0017,EL,ATR,SWNG.5.S,2022-12-18 00:00:00.0,2023-12-18 00:00:00.0,-,SWINGSHIP: Reactive - Skilled,SKILL
EMP_0017,Employee EMP_0017,EL,ATR,CRSR.5.S,2023-04-04 00:00:00.0,2024-04-04 00:00:00.0,-,CORSAIR: Reactive - Skilled,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,SWNG.2.DM.S,2025-06-30 00:00:00.0,2028-06-30 00:00:00.0,-,SWINGSHIP: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_14,Employee ENG_M1_14,RT,ATR,SPIN.3.WM.C.S,2025-08-11 00:00:00.0,2026-08-11 00:00:00.0,-,SPINFIRE: Weekly Mechanical Car - Skilled,SKILL
ENG_M1_14,Employee ENG_M1_14,RT,ATR,CHAS.3.WM.C.S,2023-04-28 00:00:00.0,2025-04-28 00:00:00.0,-,CHASSTA GRANNY THE RIDE: Weekly Mechanical Car - Skilled,SKILL
ENG_M1_08,Employee ENG_M1_08,RT,ATR,BNCE.2.DM.S,2025-08-19 00:00:00.0,2028-08-19 00:00:00.0,-,Characters Bounce: Daily Mechanical Ride,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,DRMS.5.S,2025-02-23 00:00:00.0,2028-02-23 00:00:00.0,-,DRMS: Reactive - Skilled,SKILL
ENG_E2_04,Employee ENG_E2_04,RT,ATR,INFR.M.1D.GSTR.01,2024-11-09 00:00:00.0,2025-11-09 00:00:00.0,-,INFRER MAN: Daily Ground Structure Checks - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,BLTZ.5.S,2025-08-24 00:00:00.0,2027-02-24 00:00:00.0,-,BLTZ: Reactive - Skilled,SKILL
ENG_M2_13,Employee ENG_M2_13,RT,ATR,AQUA.1.S,2024-10-31 00:00:00.0,2034-10-31 00:00:00.0,-,AQUANAUTS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0017,Employee EMP_0017,EL,ATR,CCTV.5.S,2022-08-25 00:00:00.0,2023-08-25 00:00:00.0,-,CCTV: Reactive - Skilled,SKILL
EMP_0011,Employee EMP_0011,RT,ATR,SWNG.2.DM.S,2022-10-26 00:00:00.0,2025-10-26 00:00:00.0,-,SWINGSHIP: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_13,Employee ENG_M2_13,RT,ATR,RUSH.1.S,2024-11-01 00:00:00.0,2034-11-01 00:00:00.0,-,RUSH: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_13,Employee ENG_M2_13,RT,ATR,RACE.1.S,2024-11-01 00:00:00.0,2034-11-01 00:00:00.0,-,RACEWAY: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_14,Employee ENG_M2_14,RT,ATR,RUSH.1.S,2024-10-31 00:00:00.0,2034-10-31 00:00:00.0,-,RUSH: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_14,Employee ENG_M2_14,RT,ATR,AQUA.1.S,2024-10-31 00:00:00.0,2034-10-31 00:00:00.0,-,AQUANAUTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_14,Employee ENG_M2_14,RT,ATR,RACE.1.S,2024-11-01 00:00:00.0,2034-11-01 00:00:00.0,-,RACEWAY: General Ride/Attraction Operations - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,TWST.4.ME.R.S,2025-06-29 00:00:00.0,2026-06-29 00:00:00.0,-,TWISTER: Monthly Electrical Ride - Skilled,SKILL
EMP_0004,Employee EMP_0004,EL,ATR,GLDE.5.S,2022-10-09 00:00:00.0,2024-04-09 00:00:00.0,-,GLDEIDE: Reactive - Skilled,SKILL
ENG_M2_04,Employee ENG_M2_04,EL,ATR,RACE.5.S,2025-05-12 00:00:00.0,2027-05-12 00:00:00.0,-,RACEWAY: Reactive - Skilled,SKILL
ENG_A_01,Employee ENG_A_01,RT,ATR,KART.5.S,2023-04-22 00:00:00.0,2026-04-22 00:00:00.0,-,GO KARTS: Reactive - Skilled,SKILL
EMP_0005,Employee EMP_0005,RT,ATR,RACE.2.DE.S,2025-07-04 00:00:00.0,2027-07-04 00:00:00.0,-,RACEWAY: Daily Electrical Ride - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,BLDE.5.S,2024-10-08 00:00:00.0,2026-10-08 00:00:00.0,-,BLADE: Reactive - Skilled,SKILL
EMP_0004,Employee EMP_0004,EL,ATR,DUEX.5.S,2024-06-14 00:00:00.0,2026-06-14 00:00:00.0,-,DUEX: Reactive - Skilled,SKILL
EMP_0032,Employee EMP_0032,RT,ATR,SPIN.BRC,2023-11-03 00:00:00.0,2026-11-03 00:00:00.0,-,Spinfire: Block Reset Controller,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,PPAT.5.S,2024-11-29 00:00:00.0,2027-11-29 00:00:00.0,-,POSTMAN PAT: Reactive - Skilled,SKILL
EMP_0033,Employee EMP_0033,*,ATR,BLTZ.BRC,2023-11-03 00:00:00.0,2026-11-03 00:00:00.0,-,Blitz: Block Reset Controller,SKILL
EMP_0032,Employee EMP_0032,RT,ATR,CUPS.5.S,2023-11-08 00:00:00.0,2026-11-08 00:00:00.0,-,Bugbie Go Round: Reactive - Skilled,SKILL
EMP_0032,Employee EMP_0032,RT,ATR,DRMS.5.S,2024-04-05 00:00:00.0,2027-04-05 00:00:00.0,-,DRMS: Reactive - Skilled,SKILL
EMP_0032,Employee EMP_0032,RT,ATR,PPAT.5.S,2024-06-10 00:00:00.0,2027-06-10 00:00:00.0,-,POSTMAN PAT: Reactive - Skilled,SKILL
EMP_0034,Employee EMP_0034,RT,ATR,MINE.2.DM.T.S,2023-04-29 00:00:00.0,2024-04-29 00:00:00.0,-,RMT: Daily Mechanical Train - Skilled,SKILL
ENG_E2_03,Employee ENG_E2_03,RT,ATR,CRSR.2.DE.S,2025-08-15 00:00:00.0,2028-08-15 00:00:00.0,-,CORSAIR: Daily Electrical - Skilled,SKILL
ENG_E2_03,Employee ENG_E2_03,RT,ATR,CRSR.2.DM.S,2025-08-15 00:00:00.0,2028-08-15 00:00:00.0,-,CORSAIR: Daily Mechanical - Skilled,SKILL
EMP_0013,Employee EMP_0013,EL,ATR,AQUA.1.S,2023-05-08 00:00:00.0,2033-05-08 00:00:00.0,-,AQUANAUTS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0013,Employee EMP_0013,EL,ATR,RACE.1.S,2023-05-08 00:00:00.0,2033-05-08 00:00:00.0,-,RACEWAY: General Ride/Attraction Operations - Skilled,SKILL
EMP_0013,Employee EMP_0013,EL,ATR,MINE.1.S,2023-05-08 00:00:00.0,2033-05-08 00:00:00.0,-,RMT: General Ride/Attraction Operations - Skilled,SKILL
EMP_0013,Employee EMP_0013,EL,ATR,TRNS.1.S,2023-05-09 00:00:00.0,2033-05-09 00:00:00.0,-,TRNSRAIL: General Ride/Attraction Operations - Skilled,SKILL
EMP_0012,Employee EMP_0012,RT,ATR,SWNG.1.S,2022-12-27 00:00:00.0,2030-12-27 00:00:00.0,-,SWINGSHIP: General Ride/Attraction Operations - Skilled,SKILL
ENG_E1_09,Employee ENG_E1_09,EL,ATR,APEX.2.DE.T.S,2025-08-15 00:00:00.0,2026-08-15 00:00:00.0,-,APEX DROP: Daily Electrical Shuttle - Skilled,SKILL
ENG_M1_09,Employee ENG_M1_09,RT,ATR,SHFT.2.DE.T.S,2025-08-10 00:00:00.0,2026-08-10 00:00:00.0,-,SHADOWRIFT: Daily Electrical Train - Skilled,SKILL
ENG_M1_09,Employee ENG_M1_09,RT,ATR,SHFT.2.DE.R.S,2025-08-10 00:00:00.0,2026-08-10 00:00:00.0,-,SHADOWRIFT: Daily Electrical Ride - Skilled,SKILL
ENG_M2_09,Employee ENG_M2_09,RT,ATR,FURY.3.WE.T.S,2022-09-28 00:00:00.0,2023-09-28 00:00:00.0,-,FURYSIS: Weekly Electrical Train - Skilled,SKILL
ENG_E2_02,Employee ENG_E2_02,RT,ATR,RPDS.3.WM.B.S,2025-08-04 00:00:00.0,2027-08-04 00:00:00.0,-,RIVER RAPIDS: Weekly Mechanical Boat - Skilled,SKILL
EMP_0011,Employee EMP_0011,RT,ATR,FURY.3.WE.T.S,2022-11-04 00:00:00.0,2023-11-04 00:00:00.0,-,FURYSIS: Weekly Electrical Train - Skilled,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,FURY.3.WE.T.S,2022-10-25 00:00:00.0,2023-10-25 00:00:00.0,-,FURYSIS: Weekly Electrical Train - Skilled,SKILL
ENG_M1_03,Employee ENG_M1_03,RT,ATR,SHFT.2.DE.R.S,2025-07-27 00:00:00.0,2026-07-27 00:00:00.0,-,SHADOWRIFT: Daily Electrical Ride - Skilled,SKILL
ENG_E2_03,Employee ENG_E2_03,RT,ATR,VRTX.1.S,2025-06-14 00:00:00.0,2035-06-14 00:00:00.0,-,VORTEX: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_15,Employee ENG_M1_15,RT,ATR,SPIN.2.DM.R.S,2025-08-18 00:00:00.0,2026-08-18 00:00:00.0,-,SPINFIRE: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_15,Employee ENG_M1_15,RT,ATR,SPIN.3.WM.R.S,2025-08-18 00:00:00.0,2026-08-18 00:00:00.0,-,SPINFIRE: Weekly Mechanical Ride - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,SPIN.4.MM.R.S,2022-12-15 00:00:00.0,2023-12-15 00:00:00.0,-,SPINFIRE: Monthly Mechnical Ride - Skilled,SKILL
EMP_0004,Employee EMP_0004,EL,ATR,PA.5.S,2024-03-01 00:00:00.0,2027-03-01 00:00:00.0,-,PA: Fault Reactive - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,BLTZ.2.DE.T.S,2025-08-24 00:00:00.0,2026-08-24 00:00:00.0,-,BLTZ: Daily Electrical Train - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,SHFT.2.DE.T.S,2025-08-24 00:00:00.0,2026-08-24 00:00:00.0,-,SHADOWRIFT: Daily Electrical Train - Skilled,SKILL
ENG_M1_16,Employee ENG_M1_16,RT,ATR,TWST.2.DM.R.S,2025-08-17 00:00:00.0,2026-08-17 00:00:00.0,-,TWISTER: Daily Mechanical Ride - Skilled,SKILL
EMP_0006,Employee EMP_0006,EL,ATR,PA.5.S,2022-08-04 00:00:00.0,2025-08-04 00:00:00.0,-,PA: Fault Reactive - Skilled,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,SPIN.3.WM.R.S,2023-08-01 00:00:00.0,2024-08-01 00:00:00.0,-,SPINFIRE: Weekly Mechanical Ride - Skilled,SKILL
ENG_M1_14,Employee ENG_M1_14,RT,ATR,APEX.3.WE.T.S,2023-10-11 00:00:00.0,2024-10-11 00:00:00.0,-,APEX DROP: Weekly Electrical Train - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,BLTZ.4.ME.OXY.S,2025-08-04 00:00:00.0,2026-08-04 00:00:00.0,-,BLTZ: Monthly Electrical Oxygen - Skilled,SKILL
ENG_E1_04,Employee ENG_E1_04,EL,ATR,SHFT.2.DE.T.S,2025-08-15 00:00:00.0,2026-08-15 00:00:00.0,-,SHADOWRIFT: Daily Electrical Train - Skilled,SKILL
ENG_E1_04,Employee ENG_E1_04,EL,ATR,SHFT.2.DE.R.S,2025-08-15 00:00:00.0,2026-08-15 00:00:00.0,-,SHADOWRIFT: Daily Electrical Ride - Skilled,SKILL
ENG_E1_04,Employee ENG_E1_04,EL,ATR,SHFT.3.WE.T.S,2025-08-14 00:00:00.0,2026-08-14 00:00:00.0,-,SHADOWRIFT: Weekly Electrical Train  - Skilled,SKILL
ENG_E2_02,Employee ENG_E2_02,RT,ATR,BNCE.2.AX.S,2021-06-03 00:00:00.0,2026-06-03 00:00:00.0,-,Bounce: Assistants Support Ride - Skilled,SKILL
ENG_E2_02,Employee ENG_E2_02,RT,ATR,RUSH.2.AX.S,2021-07-15 00:00:00.0,2026-07-15 00:00:00.0,-,Rush: Assistants Support Ride - Skilled,SKILL
EMP_0035,Employee EMP_0035,EAS,ATR,HERO.2.AX.S,2022-03-14 00:00:00.0,2027-03-14 00:00:00.0,-,Justin's House: Assistants Support Ride - Skilled,SKILL
EMP_0036,Employee EMP_0036,EAS,ATR,DRMS.2.AX.S,2023-06-04 00:00:00.0,2033-06-04 00:00:00.0,-,Dreamland: Assistants Support Ride - Skilled,SKILL
ENG_E2_02,Employee ENG_E2_02,RT,ATR,CUPS.1.S,2021-06-03 00:00:00.0,2026-06-03 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
ENG_E2_02,Employee ENG_E2_02,RT,ATR,TWST.1.S,2022-07-14 00:00:00.0,2027-07-14 00:00:00.0,-,TWISTER: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_17,Employee ENG_M1_17,RT,ATR,SPIN.3.WM.C.S,2025-08-16 00:00:00.0,2026-08-16 00:00:00.0,-,SPINFIRE: Weekly Mechanical Car - Skilled,SKILL
EMP_0035,Employee EMP_0035,EAS,ATR,RUSH.2.AX.S,2021-06-13 00:00:00.0,2026-06-13 00:00:00.0,-,Rush: Assistants Support Ride - Skilled,SKILL
ENG_A_11,Employee ENG_A_11,RT,ATR,APEX.3.WE.T.S,2025-08-25 00:00:00.0,2026-08-25 00:00:00.0,-,APEX DROP: Weekly Electrical Train - Skilled,SKILL
EMP_0037,Employee EMP_0037,EAS,ATR,DRMS.1.S,2022-05-03 00:00:00.0,2027-05-03 00:00:00.0,-,DRMS: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,BNCE.5.S,2025-07-25 00:00:00.0,2028-07-25 00:00:00.0,-,Characters Bounce: Reactive - Skilled,SKILL
ENG_M1_07,Employee ENG_M1_07,RT,ATR,TWST.2.DM.T.S,2025-08-20 00:00:00.0,2026-08-20 00:00:00.0,-,TWISTER: Daily Mechanical Train - Skilled,SKILL
ENG_M2_08,Employee ENG_M2_08,RT,ATR,TRNS.2.DM.T.S,2025-08-17 00:00:00.0,2027-08-17 00:00:00.0,-,TRNSRAIL: Daily Mechanical Train - Skilled,SKILL
